年度,性別,縣市,癌別,WHO2000年人口標準化發生率(每10萬人口),粗發生率(每10萬人口)
1999,男,台北市,胃,20.28,24.06
1999,男,台中市,胃,21.15,17.86
1999,男,台南市,胃,16.75,17.37
1999,男,高雄市,胃,16.71,15.8
1999,男,基隆市,胃,31.82,32.87
1999,男,新竹市,胃,16.02,17.3
1999,男,嘉義市,胃,17.56,18.73
1999,男,新北市,胃,26.54,22.37
1999,男,桃園縣,胃,21.52,20.67
1999,男,新竹縣,胃,12.59,14.06
1999,男,宜蘭縣,胃,35.59,39.88
1999,男,苗栗縣,胃,12.94,14.27
1999,男,彰化縣,胃,18,17.13
1999,男,南投縣,胃,14.76,15.48
1999,男,雲林縣,胃,16.82,19
1999,男,嘉義縣,胃,15.79,18.18
1999,男,屏東縣,胃,15.5,16.63
1999,男,澎湖縣,胃,15.02,17.12
1999,男,花蓮縣,胃,21.92,26.51
1999,男,台東縣,胃,28.89,35.25
1999,男,金門縣,胃,13.16,15.01
1999,女,全國,胃,10.46,10.43
1999,女,台北市,胃,12.62,13.51
1999,女,台中市,胃,9.46,7.7
1999,女,台南市,胃,8.33,9.07
1999,女,高雄市,胃,9.05,8.56
1999,女,基隆市,胃,11.83,11.74
1999,女,新竹市,胃,10.84,10.73
1999,女,嘉義市,胃,9.14,9.11
1999,女,新北市,胃,14.51,11.92
1999,女,桃園縣,胃,11.33,8.66
1999,女,新竹縣,胃,10.96,11.64
1999,女,宜蘭縣,胃,17.6,20.06
1999,女,苗栗縣,胃,8.15,10.17
1999,女,彰化縣,胃,7.78,8.75
1999,女,南投縣,胃,8,9.24
1999,女,雲林縣,胃,9.86,11.66
1999,女,嘉義縣,胃,7.68,10.54
1999,女,屏東縣,胃,10.3,11.06
1999,女,澎湖縣,胃,7.59,9.46
1999,女,花蓮縣,胃,13.15,13.76
1999,女,台東縣,胃,4.83,6.11
1999,女,金門縣,胃,3.86,3.99
2000,不分男女,全國,胃,14.64,15.04
2000,不分男女,台北市,胃,16.15,18.93
2000,不分男女,台中市,胃,14.44,12.56
2000,不分男女,台南市,胃,12.64,13.84
2000,不分男女,高雄市,胃,14.09,13.54
2000,不分男女,基隆市,胃,20.84,22.14
2000,不分男女,新竹市,胃,15.54,15.47
2000,不分男女,嘉義市,胃,11.13,11.65
2000,不分男女,新北市,胃,18.53,15.42
2000,不分男女,桃園縣,胃,17.33,15.58
2000,不分男女,新竹縣,胃,17.77,18.65
2000,不分男女,宜蘭縣,胃,23.77,27.09
2000,不分男女,苗栗縣,胃,11.87,14.11
2000,不分男女,彰化縣,胃,10.37,10.91
2000,不分男女,南投縣,胃,9.55,11.08
2000,不分男女,雲林縣,胃,9.61,12.24
2000,不分男女,嘉義縣,胃,10.41,13.34
2000,不分男女,屏東縣,胃,11.18,13.11
2000,不分男女,澎湖縣,胃,7.66,12.29
2000,不分男女,花蓮縣,胃,18.85,22.34
2000,不分男女,台東縣,胃,17.15,21.2
2000,不分男女,金門縣,胃,8.2,11.15
2000,男,全國,胃,18.94,19.42
2000,男,台北市,胃,20.18,24.75
2000,男,台中市,胃,17.81,15.83
2000,男,台南市,胃,16.34,17.29
2000,男,高雄市,胃,18.62,18.14
2000,男,基隆市,胃,28.86,31.15
2000,男,新竹市,胃,15.36,16.49
2000,男,嘉義市,胃,15.17,15.7
2000,男,新北市,胃,23.94,20.42
2000,男,桃園縣,胃,20.15,19.42
2000,男,新竹縣,胃,21.92,23.03
2000,男,宜蘭縣,胃,33.29,36.15
2000,男,苗栗縣,胃,17.01,19.39
2000,男,彰化縣,胃,14.18,13.54
2000,男,南投縣,胃,12.59,13.43
2000,男,雲林縣,胃,13.98,15.78
2000,男,嘉義縣,胃,12.61,15.15
2000,男,屏東縣,胃,16.29,18.57
2000,男,澎湖縣,胃,8.29,12.8
2000,男,花蓮縣,胃,24.64,30.45
2000,男,台東縣,胃,18.39,22
2000,男,金門縣,胃,15.24,21.5
2000,女,全國,胃,10.18,10.46
2000,女,台北市,胃,11.74,13.24
2000,女,台中市,胃,10.69,9.21
2000,女,台南市,胃,9.08,10.22
2000,女,高雄市,胃,9.2,8.72
2000,女,基隆市,胃,11.93,12.67
2000,女,新竹市,胃,15.37,14.41
2000,女,嘉義市,胃,7.19,7.55
2000,女,新北市,胃,12.78,10.31
2000,女,桃園縣,胃,13.95,11.52
2000,女,新竹縣,胃,13.62,13.84
2000,女,宜蘭縣,胃,14.97,17.37
2000,女,苗栗縣,胃,6.73,8.28
2000,女,彰化縣,胃,7.03,8.08
2000,女,南投縣,胃,6.9,8.51
2000,女,雲林縣,胃,5.93,8.27
2000,女,嘉義縣,胃,8.79,11.31
2000,女,屏東縣,胃,5.9,7.15
2000,女,澎湖縣,胃,7.48,11.73
2000,女,花蓮縣,胃,11.82,13.22
2000,女,台東縣,胃,16.78,20.26
2001,不分男女,全國,胃,14.79,15.63
2001,不分男女,台北市,胃,17.42,21.11
2001,不分男女,台中市,胃,13.92,12.43
2001,不分男女,台南市,胃,10.91,12.5
2001,不分男女,高雄市,胃,12.76,12.74
2001,不分男女,基隆市,胃,23.86,25.58
2001,不分男女,新竹市,胃,16.45,16.61
2001,不分男女,嘉義市,胃,10.14,10.45
2001,不分男女,新北市,胃,19.93,17.2
2001,不分男女,桃園縣,胃,16.52,15.09
2001,不分男女,新竹縣,胃,14.02,15.68
2001,不分男女,宜蘭縣,胃,25.12,29.84
2001,不分男女,苗栗縣,胃,13.09,16.05
2001,不分男女,彰化縣,胃,11.85,13.17
2001,不分男女,南投縣,胃,10.89,12.73
2001,不分男女,雲林縣,胃,11.58,14.66
2001,不分男女,嘉義縣,胃,11.73,15.44
2001,不分男女,屏東縣,胃,10.07,11.66
2001,不分男女,澎湖縣,胃,8.5,14.09
2001,不分男女,花蓮縣,胃,13.61,16.99
2001,不分男女,台東縣,胃,17.45,23.3
2001,不分男女,金門縣,胃,8.09,8.78
2001,不分男女,連江縣,胃,25.71,33.89
2001,男,全國,胃,19.5,20.67
2001,男,台北市,胃,22.67,29.07
2001,男,台中市,胃,18.94,16.96
2001,男,台南市,胃,13.78,15.57
2001,男,高雄市,胃,16.36,16.69
2001,男,基隆市,胃,36.17,38.5
2001,男,新竹市,胃,22.4,23.14
2001,男,嘉義市,胃,14.75,14.11
2001,男,新北市,胃,27.47,24.33
2001,男,桃園縣,胃,20.15,19.56
2001,男,新竹縣,胃,18.76,20.58
2001,男,宜蘭縣,胃,36.23,42.41
2001,男,苗栗縣,胃,15.23,18.7
2001,男,彰化縣,胃,14.73,14.99
2001,男,南投縣,胃,14.55,16.27
2001,男,雲林縣,胃,15.7,17.83
2001,男,嘉義縣,胃,13.19,16.49
2001,男,屏東縣,胃,12.63,14.35
2001,男,澎湖縣,胃,10.62,16.63
2001,男,花蓮縣,胃,16.33,22
2001,男,台東縣,胃,22.78,31.29
2001,男,金門縣,胃,5.75,6.74
2001,男,連江縣,胃,40.56,39.56
2001,女,全國,胃,9.83,10.37
2001,女,台北市,胃,11.59,13.35
2001,女,台中市,胃,8.52,7.8
2001,女,台南市,胃,8.03,9.29
2001,女,高雄市,胃,8.71,8.61
2001,女,基隆市,胃,11.15,12.04
2001,女,新竹市,胃,10.01,9.83
2001,女,嘉義市,胃,6.34,6.75
2001,女,新北市,胃,11.37,9.95
2001,女,桃園縣,胃,12.28,10.37
2001,女,新竹縣,胃,9.07,10.33
2001,女,宜蘭縣,胃,13.95,16.42
2001,女,苗栗縣,胃,10.94,13.13
2001,女,彰化縣,胃,9.42,11.21
2001,女,南投縣,胃,7.38,8.88
2001,女,雲林縣,胃,7.97,11.11
2001,女,嘉義縣,胃,10.85,14.27
2001,女,屏東縣,胃,7.35,8.73
2001,女,澎湖縣,胃,6.96,11.32
2001,女,花蓮縣,胃,9.81,11.39
2001,女,台東縣,胃,11.04,14.09
2001,女,金門縣,胃,11.12,11
2001,女,連江縣,胃,12.5,26.34
2002,不分男女,全國,胃,15.12,16.4
2002,不分男女,台北市,胃,16.55,20.93
2002,不分男女,台中市,胃,17.33,15.75
2002,不分男女,台南市,胃,12.09,13.87
2002,不分男女,高雄市,胃,13.84,14.36
2002,不分男女,基隆市,胃,23.3,26.06
2002,不分男女,新竹市,胃,15.08,15.84
2002,不分男女,嘉義市,胃,9.62,10.08
2002,不分男女,新北市,胃,19.58,17.27
2002,不分男女,桃園縣,胃,16.37,15.17
2002,不分男女,新竹縣,胃,12.54,14.14
2002,不分男女,宜蘭縣,胃,23.65,28.44
2002,不分男女,苗栗縣,胃,12.61,15.87
2002,不分男女,彰化縣,胃,13.23,14.97
2002,不分男女,南投縣,胃,10.22,12.93
2002,不分男女,雲林縣,胃,11.1,14.54
2002,不分男女,嘉義縣,胃,10.88,14.76
2002,不分男女,屏東縣,胃,10.34,12.25
2002,不分男女,澎湖縣,胃,11.31,15.14
2002,不分男女,花蓮縣,胃,16.53,20.45
2002,不分男女,台東縣,胃,17.79,22.95
2002,不分男女,金門縣,胃,9.5,13.57
2002,不分男女,連江縣,胃,6.9,11.41
2002,男,全國,胃,19.97,21.64
2002,男,台北市,胃,21,27.66
2002,男,台中市,胃,21.91,19.99
2002,男,台南市,胃,16.83,18.62
2002,男,高雄市,胃,18.81,19.78
2002,男,基隆市,胃,31.17,34.99
2002,男,新竹市,胃,20.67,21.82
2002,男,嘉義市,胃,11.96,11.91
2002,男,新北市,胃,26.54,23.87
2002,男,桃園縣,胃,21.14,21.46
2002,男,新竹縣,胃,10.74,12.27
2002,男,宜蘭縣,胃,32.35,38.01
2002,男,苗栗縣,胃,16.88,20.4
2002,男,彰化縣,胃,17.12,18.2
2002,男,南投縣,胃,12.96,15.95
2002,男,雲林縣,胃,14.92,17.62
2002,男,嘉義縣,胃,16.63,20.92
2002,男,屏東縣,胃,12.52,14.41
2002,男,澎湖縣,胃,17.96,22.85
2002,男,花蓮縣,胃,22.48,29.1
2002,男,台東縣,胃,20.98,26.85
2002,男,金門縣,胃,15.94,22.74
2002,男,連江縣,胃,21.43,20.13
2002,女,全國,胃,10.09,10.96
2002,女,台北市,胃,11.85,14.4
2002,女,台中市,胃,12.59,11.43
2002,女,台南市,胃,7.6,8.93
2002,女,高雄市,胃,8.47,8.71
2002,女,基隆市,胃,14.78,16.72
2002,女,新竹市,胃,9.46,9.66
2002,女,嘉義市,胃,7.27,8.23
2002,女,新北市,胃,12.11,10.57
2002,女,桃園縣,胃,10.13,8.58
2002,女,新竹縣,胃,14.74,16.18
2002,女,宜蘭縣,胃,15.05,18.25
2002,女,苗栗縣,胃,8.58,10.88
2002,女,彰化縣,胃,9.58,11.5
2002,女,南投縣,胃,7.67,9.65
2002,女,雲林縣,胃,7.59,11.1
2002,女,嘉義縣,胃,5.41,7.89
2002,女,屏東縣,胃,8.15,9.9
2002,女,澎湖縣,胃,4.65,6.77
2002,女,花蓮縣,胃,9.31,10.8
2002,女,台東縣,胃,14.46,18.48
2002,女,金門縣,胃,2.1,3.55
2003,不分男女,全國,胃,13.3,14.86
2003,不分男女,台北市,胃,13.36,17.32
2003,不分男女,台中市,胃,12.69,11.86
2003,不分男女,台南市,胃,11.14,13.36
2003,不分男女,高雄市,胃,13.79,14.6
2003,不分男女,基隆市,胃,17.13,19.89
2003,不分男女,新竹市,胃,14.19,15.67
2003,不分男女,嘉義市,胃,12.31,13.72
2003,不分男女,新北市,胃,13.95,12.84
2003,不分男女,桃園縣,胃,13.55,12.9
2003,不分男女,新竹縣,胃,12.99,15.24
2003,不分男女,宜蘭縣,胃,24.26,31.08
2003,不分男女,苗栗縣,胃,11.26,14.98
2003,不分男女,彰化縣,胃,11.97,14.2
2003,不分男女,南投縣,胃,13.05,16.65
2003,不分男女,雲林縣,胃,12.77,16.88
2003,不分男女,嘉義縣,胃,12.99,17.84
2003,不分男女,屏東縣,胃,9.94,12.17
2003,不分男女,澎湖縣,胃,7.81,13.01
2003,不分男女,花蓮縣,胃,17.79,22.5
2003,不分男女,台東縣,胃,16.53,21.41
2003,不分男女,金門縣,胃,19.21,27.88
2003,不分男女,連江縣,胃,38.44,45.42
2003,男,全國,胃,17.3,19.24
2003,男,台北市,胃,16.75,22.37
2003,男,台中市,胃,16.91,15.61
2003,男,台南市,胃,13.89,16.17
2003,男,高雄市,胃,19.02,20.14
2003,男,基隆市,胃,23.85,27.47
2003,男,新竹市,胃,18.51,21.11
2003,男,嘉義市,胃,15.77,17.79
2003,男,新北市,胃,17.98,16.7
2003,男,桃園縣,胃,16.41,16.95
2003,男,新竹縣,胃,18.45,20.89
2003,男,宜蘭縣,胃,31.3,39.78
2003,男,苗栗縣,胃,13.35,16.99
2003,男,彰化縣,胃,16.57,18.2
2003,男,南投縣,胃,17.26,20.96
2003,男,雲林縣,胃,17.16,20.25
2003,男,嘉義縣,胃,16.27,20.65
2003,男,屏東縣,胃,13.08,15.74
2003,男,澎湖縣,胃,10.07,16.69
2003,男,花蓮縣,胃,25.22,31.95
2003,男,台東縣,胃,17.62,23.96
2003,男,金門縣,胃,25.08,34.31
2003,男,連江縣,胃,68.65,79.73
2003,女,全國,胃,9.2,10.33
2003,女,台北市,胃,9.87,12.43
2003,女,台中市,胃,8.39,8.05
2003,女,台南市,胃,8.51,10.44
2003,女,高雄市,胃,8.31,8.84
2003,女,基隆市,胃,10.46,11.98
2003,女,新竹市,胃,9.36,10.07
2003,女,嘉義市,胃,8.77,9.65
2003,女,新北市,胃,9.66,8.93
2003,女,桃園縣,胃,10,8.65
2003,女,新竹縣,胃,7.33,9.09
2003,女,宜蘭縣,胃,17.06,21.83
2003,女,苗栗縣,胃,9.12,12.75
2003,女,彰化縣,胃,7.95,9.92
2003,女,南投縣,胃,9.02,11.98
2003,女,雲林縣,胃,8.86,13.13
2003,女,嘉義縣,胃,9.89,14.71
2003,女,屏東縣,胃,6.86,8.3
2003,女,澎湖縣,胃,5.63,9.03
2003,女,花蓮縣,胃,9.74,12.01
2003,女,台東縣,胃,14.68,18.51
2003,女,金門縣,胃,14.2,20.75
2004,不分男女,全國,胃,14.09,16.25
2004,不分男女,台北市,胃,13.82,18.8
2004,不分男女,台中市,胃,12.48,12.13
2004,不分男女,台南市,胃,12.7,15.48
2004,不分男女,高雄市,胃,13.01,14.43
2004,不分男女,基隆市,胃,20.26,22.94
2004,不分男女,新竹市,胃,18.21,19.64
2004,不分男女,嘉義市,胃,12.67,14.8
2004,不分男女,新北市,胃,15.33,14.64
2004,不分男女,桃園縣,胃,15.01,14.73
2004,不分男女,新竹縣,胃,14.49,16.91
2004,不分男女,宜蘭縣,胃,18.05,23.36
2004,不分男女,苗栗縣,胃,13.78,18.19
2004,不分男女,彰化縣,胃,12.29,14.73
2004,不分男女,南投縣,胃,13.74,18.2
2004,不分男女,雲林縣,胃,13.68,19.54
2004,不分男女,嘉義縣,胃,11.88,17.03
2004,不分男女,屏東縣,胃,14.15,17.88
2004,不分男女,澎湖縣,胃,15.92,23.96
2004,不分男女,花蓮縣,胃,18.69,25.2
2004,不分男女,台東縣,胃,16.59,22.05
2004,不分男女,金門縣,胃,24.4,35.68
2004,不分男女,連江縣,胃,73.57,96.16
2004,男,全國,胃,18.12,20.73
2004,男,台北市,胃,17.63,24.49
2004,男,台中市,胃,16.32,15.83
2004,男,台南市,胃,15.45,18.37
2004,男,高雄市,胃,16.37,18.35
2004,男,基隆市,胃,31.2,34
2004,男,新竹市,胃,25.4,27.1
2004,男,嘉義市,胃,13.45,14.81
2004,男,新北市,胃,19.33,18.61
2004,男,桃園縣,胃,19.63,20.19
2004,男,新竹縣,胃,21.61,25.07
2004,男,宜蘭縣,胃,23.2,28.97
2004,男,苗栗縣,胃,19.15,24.49
2004,男,彰化縣,胃,16.74,18.51
2004,男,南投縣,胃,17.3,22.13
2004,男,雲林縣,胃,18.56,23.96
2004,男,嘉義縣,胃,14.06,19.39
2004,男,屏東縣,胃,16.72,20.73
2004,男,澎湖縣,胃,19.23,25.2
2004,男,花蓮縣,胃,20.98,28.94
2004,男,台東縣,胃,21.59,28.16
2004,男,金門縣,胃,40.19,53
2004,男,連江縣,胃,105.15,129.13
2004,女,全國,胃,9.99,11.61
2004,女,台北市,胃,10.03,13.32
2004,女,台中市,胃,8.39,8.38
2004,女,台南市,胃,10.09,12.48
2004,女,高雄市,胃,9.35,10.36
2004,女,基隆市,胃,9.8,11.44
2004,女,新竹市,胃,11.1,12.02
2004,女,嘉義市,胃,12.24,14.78
2004,女,新北市,胃,11.04,10.63
2004,女,桃園縣,胃,9.6,9.04
2004,女,新竹縣,胃,6.89,8.04
2004,女,宜蘭縣,胃,12.79,17.4
2004,女,苗栗縣,胃,8.52,11.25
2004,女,彰化縣,胃,8.21,10.69
2004,女,南投縣,胃,10.63,13.94
2004,女,雲林縣,胃,8.84,14.63
2004,女,嘉義縣,胃,10.15,14.39
2004,女,屏東縣,胃,11.43,14.8
2004,女,澎湖縣,胃,13.17,22.63
2004,女,花蓮縣,胃,16.39,21.08
2004,女,台東縣,胃,11.47,15.1
2004,女,金門縣,胃,10.63,16.4
2004,女,連江縣,胃,62.27,50.79
2005,不分男女,全國,胃,12.92,15.39
2005,不分男女,台北市,胃,12.83,18.19
2005,不分男女,台中市,胃,13.75,13.83
2005,不分男女,台南市,胃,11.02,14.01
2005,不分男女,高雄市,胃,12.95,14.6
2005,不分男女,基隆市,胃,19.81,24.25
2005,不分男女,新竹市,胃,14.22,15.61
2005,不分男女,嘉義市,胃,10.2,12.15
2005,不分男女,新北市,胃,13.95,13.59
2005,不分男女,桃園縣,胃,13.9,13.83
2005,不分男女,新竹縣,胃,9.22,11.51
2005,不分男女,宜蘭縣,胃,20.93,28.16
2005,不分男女,苗栗縣,胃,11.46,15.54
2005,不分男女,彰化縣,胃,11.84,14.74
2005,不分男女,南投縣,胃,11.21,15.08
2005,不分男女,雲林縣,胃,13.27,18.68
2005,不分男女,嘉義縣,胃,9.33,14.18
2005,不分男女,屏東縣,胃,11.72,15.58
2005,不分男女,澎湖縣,胃,8.05,14.06
2005,不分男女,花蓮縣,胃,11.86,16.99
2005,不分男女,台東縣,胃,18.62,25.95
2005,不分男女,金門縣,胃,12.79,19.92
2005,不分男女,連江縣,胃,15.49,19.33
2005,男,全國,胃,16.57,19.53
2005,男,台北市,胃,16.8,24.07
2005,男,台中市,胃,17.09,17.06
2005,男,台南市,胃,13.91,17
2005,男,高雄市,胃,17.15,19.45
2005,男,基隆市,胃,22.25,27.58
2005,男,新竹市,胃,17.54,18.8
2005,男,嘉義市,胃,10.99,13.31
2005,男,新北市,胃,17.59,17.17
2005,男,桃園縣,胃,17.62,18.58
2005,男,新竹縣,胃,11.55,14.1
2005,男,宜蘭縣,胃,29.7,38.77
2005,男,苗栗縣,胃,15.05,19.77
2005,男,彰化縣,胃,15.66,18.24
2005,男,南投縣,胃,13.8,17.55
2005,男,雲林縣,胃,16.98,22.28
2005,男,嘉義縣,胃,11.99,17.41
2005,男,屏東縣,胃,15.72,20.38
2005,男,澎湖縣,胃,6.45,12.52
2005,男,花蓮縣,胃,14.13,22.03
2005,男,台東縣,胃,21.38,30.77
2005,男,金門縣,胃,19.52,26.97
2005,男,連江縣,胃,30.18,33.06
2005,女,全國,胃,9.26,11.12
2005,女,台北市,胃,9.01,12.57
2005,女,台中市,胃,10.38,10.58
2005,女,台南市,胃,8.33,10.92
2005,女,高雄市,胃,8.56,9.59
2005,女,基隆市,胃,16.97,20.8
2005,女,新竹市,胃,11.09,12.38
2005,女,嘉義市,胃,9.34,10.99
2005,女,新北市,胃,10.01,9.99
2005,女,桃園縣,胃,9.38,8.89
2005,女,新竹縣,胃,6.87,8.72
2005,女,宜蘭縣,胃,12.26,16.94
2005,女,苗栗縣,胃,7.98,10.88
2005,女,彰化縣,胃,8.15,11.01
2005,女,南投縣,胃,8.8,12.41
2005,女,雲林縣,胃,9.9,14.68
2005,女,嘉義縣,胃,6.87,10.6
2005,女,屏東縣,胃,7.59,10.41
2005,女,澎湖縣,胃,10.04,15.71
2005,女,花蓮縣,胃,8.76,11.46
2005,女,台東縣,胃,15.22,20.5
2005,女,金門縣,胃,7.12,12.05
2006,不分男女,全國,胃,13.16,16.1
2006,不分男女,台北市,胃,14.53,20.86
2006,不分男女,台中市,胃,12.7,12.98
2006,不分男女,台南市,胃,11.24,14.68
2006,不分男女,高雄市,胃,12.67,14.96
2006,不分男女,基隆市,胃,19.75,24.83
2006,不分男女,新竹市,胃,15.45,17.48
2006,不分男女,嘉義市,胃,13.52,16.89
2006,不分男女,新北市,胃,16.36,16.43
2006,不分男女,桃園縣,胃,14,14.39
2006,不分男女,新竹縣,胃,9.37,11.69
2006,不分男女,宜蘭縣,胃,21.54,29.54
2006,不分男女,苗栗縣,胃,11.32,15.71
2006,不分男女,彰化縣,胃,9.79,12.24
2006,不分男女,南投縣,胃,8.72,12.14
2006,不分男女,雲林縣,胃,10.06,14.96
2006,不分男女,嘉義縣,胃,10.82,16.97
2006,不分男女,屏東縣,胃,10.6,14.44
2006,不分男女,澎湖縣,胃,12.4,21.79
2006,不分男女,花蓮縣,胃,14.6,21.14
2006,不分男女,台東縣,胃,15.7,22.46
2006,不分男女,金門縣,胃,14.72,20.92
2006,不分男女,連江縣,胃,16.22,20.44
2006,男,全國,胃,17.25,20.76
2006,男,台北市,胃,18.95,27.05
2006,男,台中市,胃,16.54,16.79
2006,男,台南市,胃,15.36,19.1
2006,男,高雄市,胃,16.94,20.02
2006,男,基隆市,胃,28.43,34.78
2006,男,新竹市,胃,21.43,23.21
2006,男,嘉義市,胃,17.77,21.47
2006,男,新北市,胃,21.07,21.2
2006,男,桃園縣,胃,18.37,19.96
2006,男,新竹縣,胃,11.53,14.24
2006,男,宜蘭縣,胃,30.05,38.49
2006,男,苗栗縣,胃,13.71,18.78
2006,男,彰化縣,胃,13.07,15.32
2006,男,南投縣,胃,11.99,15.85
2006,男,雲林縣,胃,12.78,17.23
2006,男,嘉義縣,胃,12.19,18.22
2006,男,屏東縣,胃,12.79,16.85
2006,男,澎湖縣,胃,14.29,25.26
2006,男,花蓮縣,胃,18.79,27.22
2006,男,台東縣,胃,22.36,32.84
2006,男,金門縣,胃,17.56,24.66
2006,男,連江縣,胃,32.61,34.81
2006,女,全國,胃,9.14,11.31
2006,女,台北市,胃,10.47,14.97
2006,女,台中市,胃,8.93,9.15
2006,女,台南市,胃,7.47,10.12
2006,女,高雄市,胃,8.27,9.77
2006,女,基隆市,胃,11.25,14.56
2006,女,新竹市,胃,10.23,11.7
2006,女,嘉義市,胃,9.56,12.38
2006,女,新北市,胃,11.52,11.65
2006,女,桃園縣,胃,9,8.62
2006,女,新竹縣,胃,7.09,8.94
2006,女,宜蘭縣,胃,13.6,20.09
2006,女,苗栗縣,胃,9.24,12.35
2006,女,彰化縣,胃,6.98,8.96
2006,女,南投縣,胃,5.55,8.15
2006,女,雲林縣,胃,7.81,12.44
2006,女,嘉義縣,胃,9.94,15.59
2006,女,屏東縣,胃,8.53,11.84
2006,女,澎湖縣,胃,11.35,18.06
2006,女,花蓮縣,胃,10.21,14.52
2006,女,台東縣,胃,8.28,10.8
2006,女,金門縣,胃,11.07,16.69
2007,不分男女,全國,胃,12.77,16.12
2007,不分男女,台北市,胃,13.39,20.08
2007,不分男女,台中市,胃,14.01,15
2007,不分男女,台南市,胃,12.97,17.17
2007,不分男女,高雄市,胃,11.7,14.14
2007,不分男女,基隆市,胃,18.74,24.59
2007,不分男女,新竹市,胃,18.14,20.8
2007,不分男女,嘉義市,胃,9.65,12.08
2007,不分男女,新北市,胃,15.54,16.3
2007,不分男女,桃園縣,胃,13.37,14.32
2007,不分男女,新竹縣,胃,10.36,12.5
2007,不分男女,宜蘭縣,胃,17.97,25.63
2007,不分男女,苗栗縣,胃,10.94,16.25
2007,不分男女,彰化縣,胃,9.86,13.31
2007,不分男女,南投縣,胃,8.99,13.12
2007,不分男女,雲林縣,胃,8.35,12.54
2007,不分男女,嘉義縣,胃,9.72,14.69
2007,不分男女,屏東縣,胃,10.63,14.84
2007,不分男女,澎湖縣,胃,7.39,12.99
2007,不分男女,花蓮縣,胃,13.5,19.81
2007,不分男女,台東縣,胃,14.51,20.97
2007,不分男女,金門縣,胃,9.01,13.49
2007,不分男女,連江縣,胃,7.54,10.05
2007,男,全國,胃,16.56,20.4
2007,男,台北市,胃,17.23,26.22
2007,男,台中市,胃,17.58,18.54
2007,男,台南市,胃,16.8,21.22
2007,男,高雄市,胃,15.19,17.96
2007,男,基隆市,胃,28.4,35.9
2007,男,新竹市,胃,27.69,30.55
2007,男,嘉義市,胃,11.61,14.06
2007,男,新北市,胃,20.55,21.12
2007,男,桃園縣,胃,17.66,19.46
2007,男,新竹縣,胃,12.19,14.42
2007,男,宜蘭縣,胃,26.3,36.02
2007,男,苗栗縣,胃,13.51,19.83
2007,男,彰化縣,胃,11.95,14.76
2007,男,南投縣,胃,11.13,15.56
2007,男,雲林縣,胃,10.64,14.43
2007,男,嘉義縣,胃,10.44,14.87
2007,男,屏東縣,胃,13.07,17.39
2007,男,澎湖縣,胃,12.1,18.87
2007,男,花蓮縣,胃,15.19,22.42
2007,男,台東縣,胃,21.28,29.22
2007,男,金門縣,胃,16.09,23.04
2007,女,全國,胃,9.08,11.74
2007,女,台北市,胃,9.66,14.28
2007,女,台中市,胃,10.47,11.45
2007,女,台南市,胃,9.41,13.01
2007,女,高雄市,胃,8.31,10.24
2007,女,基隆市,胃,9.5,12.98
2007,女,新竹市,胃,9.28,11.04
2007,女,嘉義市,胃,7.95,10.15
2007,女,新北市,胃,10.53,11.48
2007,女,桃園縣,胃,8.68,9.02
2007,女,新竹縣,胃,8.48,10.45
2007,女,宜蘭縣,胃,9.89,14.7
2007,女,苗栗縣,胃,8.43,12.33
2007,女,彰化縣,胃,7.91,11.78
2007,女,南投縣,胃,6.92,10.49
2007,女,雲林縣,胃,6.36,10.45
2007,女,嘉義縣,胃,9.23,14.5
2007,女,屏東縣,胃,8.3,12.1
2007,女,澎湖縣,胃,2.66,6.71
2007,女,花蓮縣,胃,11.92,16.98
2007,女,台東縣,胃,7.98,11.77
2007,女,金門縣,胃,2.06,2.62
2007,女,連江縣,胃,14.71,24.21
2008,不分男女,全國,胃,12.2,15.87
2008,不分男女,台北市,胃,13.25,20.66
2008,不分男女,台中市,胃,12.61,14.02
2008,不分男女,台南市,胃,9.94,13.56
2008,不分男女,高雄市,胃,12.13,15.17
2008,不分男女,基隆市,胃,17.28,22.88
2008,不分男女,新竹市,胃,14.51,17.76
2008,不分男女,嘉義市,胃,11.15,14.24
2008,不分男女,新北市,胃,14.94,16.15
2008,不分男女,桃園縣,胃,13.28,14.4
2008,不分男女,新竹縣,胃,10.56,12.92
2008,不分男女,宜蘭縣,胃,18.19,26.47
2008,不分男女,苗栗縣,胃,10.72,15.7
2008,不分男女,彰化縣,胃,9.35,12.72
2008,不分男女,南投縣,胃,7.78,12.22
2008,不分男女,雲林縣,胃,8.41,13.4
2008,不分男女,嘉義縣,胃,9.62,15.49
2008,不分男女,屏東縣,胃,10.68,15.14
2008,不分男女,澎湖縣,胃,7.44,11.79
2008,不分男女,花蓮縣,胃,15.94,23.14
2008,不分男女,台東縣,胃,13.64,19.84
2008,不分男女,金門縣,胃,8.27,11.82
2008,不分男女,連江縣,胃,6.98,10.25
2008,男,全國,胃,15.85,20.23
2008,男,台北市,胃,17.36,27.3
2008,男,台中市,胃,15.82,17.38
2008,男,台南市,胃,12.54,16.68
2008,男,高雄市,胃,15,18.62
2008,男,基隆市,胃,23.95,30.98
2008,男,新竹市,胃,22.6,27.18
2008,男,嘉義市,胃,14.11,17
2008,男,新北市,胃,19.08,20.59
2008,男,桃園縣,胃,17.45,19.06
2008,男,新竹縣,胃,11.52,14.23
2008,男,宜蘭縣,胃,24.26,34.34
2008,男,苗栗縣,胃,13.21,18.81
