年度,性別,縣市,癌別,WHO2000年人口標準化發生率(每10萬人口),粗發生率(每10萬人口)
2010,不分男女,宜蘭縣,腎,8.03,10.42
2010,不分男女,苗栗縣,腎,4.07,6.06
2010,不分男女,彰化縣,腎,5.55,7.34
2010,不分男女,南投縣,腎,5.81,8.74
2010,不分男女,雲林縣,腎,4.2,6.69
2010,不分男女,嘉義縣,腎,3.81,5.52
2010,不分男女,屏東縣,腎,5.4,7.78
2010,不分男女,澎湖縣,腎,4.53,6.19
2010,不分男女,花蓮縣,腎,4.68,6.49
2010,不分男女,台東縣,腎,4.68,6.94
2010,不分男女,金門縣,腎,4.06,6.16
2010,不分男女,連江縣,腎,13.84,20.11
2010,男,全國,腎,9.52,12.07
2010,男,台北市,腎,13.04,19.01
2010,男,台中市,腎,8.84,10.16
2010,男,台南市,腎,9.18,12.29
2010,男,高雄市,腎,8.68,11.07
2010,男,基隆市,腎,9.25,12.4
2010,男,新竹市,腎,14.62,16.49
2010,男,嘉義市,腎,10.65,13.43
2010,男,新北市,腎,11.5,13.12
2010,男,桃園縣,腎,11.9,13.67
2010,男,新竹縣,腎,6.15,7.58
2010,男,宜蘭縣,腎,10.26,12.78
2010,男,苗栗縣,腎,3.63,5.49
2010,男,彰化縣,腎,7.22,8.94
2010,男,南投縣,腎,7.33,10.33
2010,男,雲林縣,腎,6.59,10.14
2010,男,嘉義縣,腎,6.27,8.47
2010,男,屏東縣,腎,5.55,8.01
2010,男,澎湖縣,腎,5.89,8.04
2010,男,花蓮縣,腎,7.68,10.31
2010,男,台東縣,腎,6.19,8.28
2010,男,金門縣,腎,7.59,12.03
2010,男,連江縣,腎,22.26,34.82
2010,女,全國,腎,4.81,6.45
2010,女,台北市,腎,5.49,8.55
2010,女,台中市,腎,4.85,5.57
2010,女,台南市,腎,5.65,7.53
2010,女,高雄市,腎,6.04,7.96
2010,女,基隆市,腎,1.45,2.1
2010,女,新竹市,腎,6.08,7.65
2010,女,嘉義市,腎,10.06,10.12
2010,女,新北市,腎,5.24,6.22
2010,女,桃園縣,腎,5.32,6.04
2010,女,新竹縣,腎,2.39,3.21
2010,女,宜蘭縣,腎,5.88,7.97
2010,女,苗栗縣,腎,4.57,6.67
2010,女,彰化縣,腎,3.81,5.66
2010,女,南投縣,腎,4.19,7.05
2010,女,雲林縣,腎,1.83,2.92
2010,女,嘉義縣,腎,1.03,2.31
2010,女,屏東縣,腎,5.37,7.54
2010,女,澎湖縣,腎,3.1,4.24
2010,女,花蓮縣,腎,1.81,2.44
2010,女,台東縣,腎,3.09,5.46
2011,不分男女,全國,腎,6.84,9.18
2011,不分男女,台北市,腎,8.11,11.77
2011,不分男女,台中市,腎,6.12,7.21
2011,不分男女,台南市,腎,5.8,8.52
2011,不分男女,高雄市,腎,7.64,10.38
2011,不分男女,基隆市,腎,10.24,15.27
2011,不分男女,新竹市,腎,9.65,11.43
2011,不分男女,嘉義市,腎,7.88,11.05
2011,不分男女,新北市,腎,8.3,10.26
2011,不分男女,桃園縣,腎,6.59,7.85
2011,不分男女,新竹縣,腎,5.02,6.95
2011,不分男女,宜蘭縣,腎,7.53,10.89
2011,不分男女,苗栗縣,腎,5.21,7.47
2011,不分男女,彰化縣,腎,5.36,7.37
2011,不分男女,南投縣,腎,4.65,6.89
2011,不分男女,雲林縣,腎,5.66,8.13
2011,不分男女,嘉義縣,腎,5.37,8.18
2011,不分男女,屏東縣,腎,4.17,6.48
2011,不分男女,澎湖縣,腎,7.93,10.29
2011,不分男女,花蓮縣,腎,5.61,8.31
2011,不分男女,台東縣,腎,5.1,7.01
2011,不分男女,金門縣,腎,5.98,9.63
2011,不分男女,連江縣,腎,40.85,19.79
2011,男,全國,腎,9.35,12.23
2011,男,台北市,腎,11.9,16.61
2011,男,台中市,腎,8.49,9.66
2011,男,台南市,腎,8.38,11.87
2011,男,高雄市,腎,11.21,14.84
2011,男,基隆市,腎,17.01,25.08
2011,男,新竹市,腎,13.85,16.32
2011,男,嘉義市,腎,9.06,11.99
2011,男,新北市,腎,10.47,12.58
2011,男,桃園縣,腎,9.01,10.26
2011,男,新竹縣,腎,6.78,8.27
2011,男,宜蘭縣,腎,9.26,12.84
2011,男,苗栗縣,腎,7.74,10.99
2011,男,彰化縣,腎,7.32,9.58
2011,男,南投縣,腎,6.28,8.92
2011,男,雲林縣,腎,7.4,10.74
2011,男,嘉義縣,腎,6.68,9.99
2011,男,屏東縣,腎,4.85,7.21
2011,男,澎湖縣,腎,9.8,12.03
2011,男,花蓮縣,腎,8.71,12.7
2011,男,台東縣,腎,8.65,11.74
2011,男,金門縣,腎,7.71,11.4
2011,女,全國,腎,4.44,6.11
2011,女,台北市,腎,4.74,7.27
2011,女,台中市,腎,3.88,4.78
2011,女,台南市,腎,3.33,5.14
2011,女,高雄市,腎,4.3,5.92
2011,女,基隆市,腎,3.56,5.3
2011,女,新竹市,腎,5.79,6.61
2011,女,嘉義市,腎,6.86,10.14
2011,女,新北市,腎,6.39,7.99
2011,女,桃園縣,腎,4.33,5.4
2011,女,新竹縣,腎,3.08,5.56
2011,女,宜蘭縣,腎,5.78,8.87
2011,女,苗栗縣,腎,2.53,3.69
2011,女,彰化縣,腎,3.46,5.04
2011,女,南投縣,腎,3.01,4.73
2011,女,雲林縣,腎,3.44,5.28
2011,女,嘉義縣,腎,3.92,6.21
2011,女,屏東縣,腎,3.48,5.71
2011,女,澎湖縣,腎,5.61,8.46
2011,女,花蓮縣,腎,2.31,3.67
2011,女,台東縣,腎,1.03,1.83
2011,女,金門縣,腎,3.65,7.8
2011,女,連江縣,腎,89.23,46.81
2012,不分男女,全國,腎,7.72,10.48
2012,不分男女,台北市,腎,9.11,13.99
2012,不分男女,台中市,腎,6.72,8.34
2012,不分男女,台南市,腎,7.47,10.52
2012,不分男女,高雄市,腎,7.3,9.64
2012,不分男女,基隆市,腎,8.62,12.73
2012,不分男女,新竹市,腎,10.36,12.23
2012,不分男女,嘉義市,腎,6.8,9.59
2012,不分男女,新北市,腎,9.67,12.03
2012,不分男女,桃園縣,腎,9.19,10.94
2012,不分男女,新竹縣,腎,6.01,7.63
2012,不分男女,宜蘭縣,腎,10.32,15.26
2012,不分男女,苗栗縣,腎,6.92,10.28
2012,不分男女,彰化縣,腎,5.46,7.23
2012,不分男女,南投縣,腎,5.74,8.46
2012,不分男女,雲林縣,腎,4.83,7.31
2012,不分男女,嘉義縣,腎,3.51,6
2012,不分男女,屏東縣,腎,6.24,9.32
2012,不分男女,澎湖縣,腎,11.54,16.19
2012,不分男女,花蓮縣,腎,8.05,11.34
2012,不分男女,台東縣,腎,5.29,8.84
2012,不分男女,金門縣,腎,4.9,7.07
2012,不分男女,連江縣,腎,27.4,35.37
2012,男,全國,腎,10.64,14.08
2012,男,台北市,腎,14.06,20.85
2012,男,台中市,腎,9.44,11.25
2012,男,台南市,腎,9.85,13.33
2012,男,高雄市,腎,9.39,12.39
2012,男,基隆市,腎,10.76,14.74
2012,男,新竹市,腎,10.46,12.34
2012,男,嘉義市,腎,10.6,13.52
2012,男,新北市,腎,13.57,16.54
2012,男,桃園縣,腎,11.83,13.52
2012,男,新竹縣,腎,9.9,12.65
2012,男,宜蘭縣,腎,14.24,20.58
2012,男,苗栗縣,腎,9.79,14.4
2012,男,彰化縣,腎,7.46,9.31
2012,男,南投縣,腎,8.9,13.47
2012,男,雲林縣,腎,6.43,9.18
2012,男,嘉義縣,腎,3.85,6.47
2012,男,屏東縣,腎,9.74,14.52
2012,男,澎湖縣,腎,15.08,19.68
2012,男,花蓮縣,腎,9.45,13.95
2012,男,台東縣,腎,5.86,10.19
2012,男,金門縣,腎,9.53,14.02
2012,男,連江縣,腎,46.99,62.03
2012,女,全國,腎,4.98,6.87
2012,女,台北市,腎,4.95,7.64
2012,女,台中市,腎,4.2,5.47
2012,女,台南市,腎,5.21,7.69
2012,女,高雄市,腎,5.41,6.9
2012,女,基隆市,腎,6.62,10.68
2012,女,新竹市,腎,10,12.13
2012,女,嘉義市,腎,3.46,5.79
2012,女,新北市,腎,6.1,7.63
2012,女,桃園縣,腎,6.76,8.32
2012,女,新竹縣,腎,1.91,2.35
2012,女,宜蘭縣,腎,6.39,9.76
2012,女,苗栗縣,腎,4.07,5.87
2012,女,彰化縣,腎,3.47,5.05
2012,女,南投縣,腎,2.64,3.16
2012,女,雲林縣,腎,3.26,5.29
2012,女,嘉義縣,腎,3.07,5.48
2012,女,屏東縣,腎,2.75,3.83
2012,女,澎湖縣,腎,8.71,12.49
2012,女,花蓮縣,腎,6.74,8.58
2012,女,台東縣,腎,4.91,7.38
1996,不分男女,全國,眼及淚腺,0.22,0.2
1996,不分男女,台北市,眼及淚腺,0.15,0.15
1996,不分男女,台中市,眼及淚腺,0.26,0.22
1996,不分男女,台南市,眼及淚腺,0.34,0.33
1996,不分男女,高雄市,眼及淚腺,0.16,0.15
1996,不分男女,新北市,眼及淚腺,0.16,0.15
1996,不分男女,桃園縣,眼及淚腺,0.07,0.06
1996,不分男女,新竹縣,眼及淚腺,0.71,0.72
1996,不分男女,宜蘭縣,眼及淚腺,0.24,0.21
1996,不分男女,苗栗縣,眼及淚腺,0.2,0.18
1996,不分男女,彰化縣,眼及淚腺,0.08,0.08
1996,不分男女,南投縣,眼及淚腺,0.42,0.37
1996,不分男女,雲林縣,眼及淚腺,0.71,0.66
1996,不分男女,嘉義縣,眼及淚腺,0.35,0.35
1996,不分男女,屏東縣,眼及淚腺,0.24,0.22
1996,男,全國,眼及淚腺,0.24,0.22
1996,男,台北市,眼及淚腺,0.16,0.15
1996,男,台中市,眼及淚腺,0.18,0.17
1996,男,台南市,眼及淚腺,0.18,0.22
1996,男,高雄市,眼及淚腺,0.31,0.29
1996,男,新北市,眼及淚腺,0.2,0.18
1996,男,新竹縣,眼及淚腺,1.37,1.37
1996,男,彰化縣,眼及淚腺,0.18,0.15
1996,男,南投縣,眼及淚腺,0.81,0.7
1996,男,雲林縣,眼及淚腺,1.02,0.76
1996,男,嘉義縣,眼及淚腺,0.36,0.33
1996,男,屏東縣,眼及淚腺,0.21,0.21
1996,女,全國,眼及淚腺,0.19,0.17
1996,女,台北市,眼及淚腺,0.13,0.15
1996,女,台中市,眼及淚腺,0.33,0.26
1996,女,台南市,眼及淚腺,0.52,0.46
1996,女,新北市,眼及淚腺,0.1,0.12
1996,女,桃園縣,眼及淚腺,0.14,0.13
1996,女,宜蘭縣,眼及淚腺,0.5,0.45
1996,女,苗栗縣,眼及淚腺,0.42,0.38
1996,女,雲林縣,眼及淚腺,0.5,0.56
1996,女,嘉義縣,眼及淚腺,0.42,0.37
1996,女,屏東縣,眼及淚腺,0.27,0.23
1997,不分男女,全國,眼及淚腺,0.23,0.21
1997,不分男女,台北市,眼及淚腺,0.21,0.19
1997,不分男女,台中市,眼及淚腺,0.33,0.3
1997,不分男女,台南市,眼及淚腺,0.18,0.17
1997,不分男女,高雄市,眼及淚腺,0.11,0.08
1997,不分男女,新竹市,眼及淚腺,0.64,0.57
1997,不分男女,嘉義市,眼及淚腺,0.35,0.38
1997,不分男女,新北市,眼及淚腺,0.21,0.18
1997,不分男女,桃園縣,眼及淚腺,0.27,0.19
1997,不分男女,宜蘭縣,眼及淚腺,0.21,0.21
1997,不分男女,彰化縣,眼及淚腺,0.44,0.39
1997,不分男女,南投縣,眼及淚腺,0.15,0.18
1997,不分男女,雲林縣,眼及淚腺,0.31,0.27
1997,不分男女,嘉義縣,眼及淚腺,0.67,0.7
1997,不分男女,屏東縣,眼及淚腺,0.1,0.11
1997,不分男女,澎湖縣,眼及淚腺,1.08,1.1
1997,不分男女,花蓮縣,眼及淚腺,0.34,0.28
1997,男,全國,眼及淚腺,0.25,0.21
1997,男,台北市,眼及淚腺,0.06,0.08
1997,男,台中市,眼及淚腺,0.21,0.17
1997,男,台南市,眼及淚腺,0.26,0.21
1997,男,高雄市,眼及淚腺,0.21,0.15
1997,男,新竹市,眼及淚腺,1.23,1.11
1997,男,新北市,眼及淚腺,0.27,0.23
1997,男,桃園縣,眼及淚腺,0.54,0.36
1997,男,宜蘭縣,眼及淚腺,0.46,0.41
1997,男,彰化縣,眼及淚腺,0.32,0.3
1997,男,南投縣,眼及淚腺,0.28,0.35
1997,男,雲林縣,眼及淚腺,0.3,0.25
1997,男,嘉義縣,眼及淚腺,0.75,0.67
1997,男,屏東縣,眼及淚腺,0.2,0.21
1997,女,全國,眼及淚腺,0.22,0.2
1997,女,台北市,眼及淚腺,0.37,0.31
1997,女,台中市,眼及淚腺,0.46,0.43
1997,女,台南市,眼及淚腺,0.11,0.11
1997,女,嘉義市,眼及淚腺,0.77,0.77
1997,女,新北市,眼及淚腺,0.14,0.12
1997,女,彰化縣,眼及淚腺,0.56,0.48
1997,女,雲林縣,眼及淚腺,0.33,0.28
1997,女,嘉義縣,眼及淚腺,0.65,0.75
1997,女,澎湖縣,眼及淚腺,2.33,2.3
1997,女,花蓮縣,眼及淚腺,0.69,0.6
1998,不分男女,全國,眼及淚腺,0.22,0.21
1998,不分男女,台北市,眼及淚腺,0.1,0.11
1998,不分男女,台中市,眼及淚腺,0.54,0.42
1998,不分男女,台南市,眼及淚腺,0.19,0.22
1998,不分男女,高雄市,眼及淚腺,0.21,0.19
1998,不分男女,基隆市,眼及淚腺,0.26,0.26
1998,不分男女,新竹市,眼及淚腺,0.33,0.28
1998,不分男女,新北市,眼及淚腺,0.31,0.29
1998,不分男女,桃園縣,眼及淚腺,0.14,0.12
1998,不分男女,彰化縣,眼及淚腺,0.07,0.08
1998,不分男女,南投縣,眼及淚腺,0.19,0.18
1998,不分男女,雲林縣,眼及淚腺,0.25,0.27
1998,不分男女,屏東縣,眼及淚腺,0.21,0.33
1998,不分男女,澎湖縣,眼及淚腺,1.09,1.12
1998,不分男女,台東縣,眼及淚腺,0.39,0.4
1998,男,全國,眼及淚腺,0.21,0.22
1998,男,台北市,眼及淚腺,0.13,0.15
1998,男,台中市,眼及淚腺,0.29,0.25
1998,男,台南市,眼及淚腺,0.17,0.21
1998,男,高雄市,眼及淚腺,0.33,0.29
1998,男,基隆市,眼及淚腺,0.48,0.51
1998,男,新北市,眼及淚腺,0.48,0.46
1998,男,桃園縣,眼及淚腺,0.26,0.23
1998,男,彰化縣,眼及淚腺,0.13,0.15
1998,男,屏東縣,眼及淚腺,0.22,0.42
1998,女,全國,眼及淚腺,0.21,0.2
1998,女,台北市,眼及淚腺,0.08,0.08
1998,女,台中市,眼及淚腺,0.77,0.6
1998,女,台南市,眼及淚腺,0.2,0.23
1998,女,高雄市,眼及淚腺,0.09,0.08
1998,女,新竹市,眼及淚腺,0.69,0.58
1998,女,新北市,眼及淚腺,0.13,0.12
1998,女,南投縣,眼及淚腺,0.38,0.38
1998,女,雲林縣,眼及淚腺,0.53,0.57
1998,女,屏東縣,眼及淚腺,0.19,0.23
1998,女,澎湖縣,眼及淚腺,2.39,2.35
1998,女,台東縣,眼及淚腺,0.79,0.87
1999,不分男女,全國,眼及淚腺,0.27,0.24
1999,不分男女,台北市,眼及淚腺,0.23,0.23
1999,不分男女,台中市,眼及淚腺,0.23,0.21
1999,不分男女,台南市,眼及淚腺,0.17,0.16
1999,不分男女,高雄市,眼及淚腺,0.04,0.04
1999,不分男女,新竹市,眼及淚腺,0.33,0.28
1999,不分男女,嘉義市,眼及淚腺,0.37,0.38
1999,不分男女,新北市,眼及淚腺,0.65,0.54
1999,不分男女,桃園縣,眼及淚腺,0.36,0.3
1999,不分男女,新竹縣,眼及淚腺,0.24,0.23
1999,不分男女,苗栗縣,眼及淚腺,0.42,0.36
1999,不分男女,彰化縣,眼及淚腺,0.32,0.31
1999,不分男女,南投縣,眼及淚腺,0.2,0.18
1999,不分男女,雲林縣,眼及淚腺,0.17,0.13
1999,不分男女,嘉義縣,眼及淚腺,0.12,0.18
1999,不分男女,屏東縣,眼及淚腺,0.27,0.22
1999,不分男女,花蓮縣,眼及淚腺,0.19,0.28
1999,男,全國,眼及淚腺,0.29,0.27
1999,男,台北市,眼及淚腺,0.33,0.31
1999,男,台中市,眼及淚腺,0.26,0.24
1999,男,台南市,眼及淚腺,0.15,0.11
1999,男,新竹市,眼及淚腺,0.63,0.54
1999,男,新北市,眼及淚腺,0.48,0.45
1999,男,桃園縣,眼及淚腺,0.48,0.34
1999,男,新竹縣,眼及淚腺,0.47,0.44
1999,男,苗栗縣,眼及淚腺,0.43,0.34
1999,男,彰化縣,眼及淚腺,0.51,0.44
1999,男,南投縣,眼及淚腺,0.38,0.35
1999,男,雲林縣,眼及淚腺,0.32,0.25
1999,男,嘉義縣,眼及淚腺,0.24,0.34
1999,男,屏東縣,眼及淚腺,0.27,0.21
1999,男,花蓮縣,眼及淚腺,0.29,0.53
1999,女,全國,眼及淚腺,0.25,0.22
1999,女,台北市,眼及淚腺,0.13,0.15
1999,女,台中市,眼及淚腺,0.18,0.17
1999,女,台南市,眼及淚腺,0.19,0.22
1999,女,高雄市,眼及淚腺,0.09,0.08
1999,女,嘉義市,眼及淚腺,0.71,0.76
1999,女,新北市,眼及淚腺,0.83,0.63
1999,女,桃園縣,眼及淚腺,0.28,0.24
1999,女,苗栗縣,眼及淚腺,0.4,0.38
1999,女,彰化縣,眼及淚腺,0.2,0.16
1999,女,屏東縣,眼及淚腺,0.27,0.23
2000,不分男女,全國,眼及淚腺,0.34,0.31
2000,不分男女,台北市,眼及淚腺,0.56,0.53
2000,不分男女,台中市,眼及淚腺,0.21,0.2
2000,不分男女,台南市,眼及淚腺,0.18,0.16
2000,不分男女,高雄市,眼及淚腺,0.29,0.22
2000,不分男女,新竹市,眼及淚腺,0.33,0.27
2000,不分男女,嘉義市,眼及淚腺,0.52,0.38
2000,不分男女,新北市,眼及淚腺,0.32,0.25
2000,不分男女,桃園縣,眼及淚腺,0.44,0.4
2000,不分男女,新竹縣,眼及淚腺,0.47,0.45
2000,不分男女,宜蘭縣,眼及淚腺,0.28,0.21
2000,不分男女,苗栗縣,眼及淚腺,0.83,0.71
2000,不分男女,彰化縣,眼及淚腺,0.44,0.46
2000,不分男女,南投縣,眼及淚腺,0.24,0.18
2000,不分男女,雲林縣,眼及淚腺,0.25,0.27
2000,不分男女,嘉義縣,眼及淚腺,0.13,0.18
2000,不分男女,屏東縣,眼及淚腺,0.24,0.22
2000,不分男女,澎湖縣,眼及淚腺,1.08,1.12
2000,不分男女,花蓮縣,眼及淚腺,0.24,0.28
2000,不分男女,台東縣,眼及淚腺,0.53,0.41
2000,男,全國,眼及淚腺,0.38,0.34
2000,男,台北市,眼及淚腺,0.37,0.31
2000,男,台中市,眼及淚腺,0.36,0.32
2000,男,台南市,眼及淚腺,0.35,0.32
2000,男,高雄市,眼及淚腺,0.36,0.29
2000,男,嘉義市,眼及淚腺,0.99,0.75
2000,男,新北市,眼及淚腺,0.34,0.28
2000,男,桃園縣,眼及淚腺,0.63,0.56
2000,男,宜蘭縣,眼及淚腺,0.53,0.42
2000,男,苗栗縣,眼及淚腺,0.85,0.68
2000,男,彰化縣,眼及淚腺,0.64,0.59
2000,男,雲林縣,眼及淚腺,0.2,0.25
2000,男,嘉義縣,眼及淚腺,0.27,0.34
2000,男,屏東縣,眼及淚腺,0.45,0.42
2000,男,澎湖縣,眼及淚腺,1.98,2.13
2000,男,台東縣,眼及淚腺,1.02,0.76
2000,女,全國,眼及淚腺,0.29,0.27
2000,女,台北市,眼及淚腺,0.77,0.75
2000,女,台中市,眼及淚腺,0.07,0.08
2000,女,高雄市,眼及淚腺,0.21,0.15
2000,女,新竹市,眼及淚腺,0.69,0.55
2000,女,新北市,眼及淚腺,0.29,0.23
2000,女,桃園縣,眼及淚腺,0.22,0.24
2000,女,新竹縣,眼及淚腺,0.97,0.95
2000,女,苗栗縣,眼及淚腺,0.8,0.75
2000,女,彰化縣,眼及淚腺,0.28,0.32
2000,女,南投縣,眼及淚腺,0.51,0.39
2000,女,雲林縣,眼及淚腺,0.31,0.29
2000,女,花蓮縣,眼及淚腺,0.5,0.6
2001,不分男女,全國,眼及淚腺,0.31,0.29
2001,不分男女,台北市,眼及淚腺,0.52,0.49
2001,不分男女,台中市,眼及淚腺,0.24,0.2
2001,不分男女,台南市,眼及淚腺,0.11,0.11
2001,不分男女,高雄市,眼及淚腺,0.27,0.26
2001,不分男女,新北市,眼及淚腺,0.36,0.3
2001,不分男女,桃園縣,眼及淚腺,0.29,0.28
2001,不分男女,新竹縣,眼及淚腺,0.19,0.22
2001,不分男女,宜蘭縣,眼及淚腺,0.46,0.43
2001,不分男女,彰化縣,眼及淚腺,0.39,0.38
2001,不分男女,南投縣,眼及淚腺,0.27,0.37
2001,不分男女,雲林縣,眼及淚腺,0.19,0.27
2001,不分男女,嘉義縣,眼及淚腺,0.51,0.71
2001,不分男女,屏東縣,眼及淚腺,0.3,0.33
2001,不分男女,花蓮縣,眼及淚腺,0.85,0.85
2001,不分男女,金門縣,眼及淚腺,1.11,1.76
2001,男,全國,眼及淚腺,0.32,0.3
2001,男,台北市,眼及淚腺,0.5,0.46
2001,男,台中市,眼及淚腺,0.07,0.08
2001,男,高雄市,眼及淚腺,0.31,0.29
2001,男,新北市,眼及淚腺,0.58,0.49
2001,男,桃園縣,眼及淚腺,0.29,0.33
2001,男,彰化縣,眼及淚腺,0.52,0.44
2001,男,雲林縣,眼及淚腺,0.19,0.25
2001,男,嘉義縣,眼及淚腺,0.78,1.01
2001,男,屏東縣,眼及淚腺,0.25,0.21
2001,男,花蓮縣,眼及淚腺,1.61,1.61
2001,女,全國,眼及淚腺,0.3,0.29
2001,女,台北市,眼及淚腺,0.53,0.52
2001,女,台中市,眼及淚腺,0.41,0.33
2001,女,台南市,眼及淚腺,0.23,0.22
2001,女,高雄市,眼及淚腺,0.24,0.22
2001,女,新北市,眼及淚腺,0.13,0.11
2001,女,桃園縣,眼及淚腺,0.24,0.23
2001,女,新竹縣,眼及淚腺,0.38,0.47
2001,女,宜蘭縣,眼及淚腺,0.95,0.89
2001,女,彰化縣,眼及淚腺,0.26,0.32
2001,女,南投縣,眼及淚腺,0.55,0.77
2001,女,雲林縣,眼及淚腺,0.16,0.28
2001,女,嘉義縣,眼及淚腺,0.2,0.38
2001,女,屏東縣,眼及淚腺,0.34,0.46
2001,女,金門縣,眼及淚腺,2.63,3.67
2002,不分男女,全國,眼及淚腺,0.25,0.22
2002,不分男女,台北市,眼及淚腺,0.2,0.19
2002,不分男女,台中市,眼及淚腺,0.43,0.36
2002,不分男女,台南市,眼及淚腺,0.18,0.16
2002,不分男女,高雄市,眼及淚腺,0.11,0.07
2002,不分男女,新竹市,眼及淚腺,0.22,0.26
2002,不分男女,嘉義市,眼及淚腺,0.37,0.37
2002,不分男女,新北市,眼及淚腺,0.16,0.14
2002,不分男女,桃園縣,眼及淚腺,0.18,0.17
2002,不分男女,新竹縣,眼及淚腺,0.18,0.22
2002,不分男女,宜蘭縣,眼及淚腺,0.73,0.65
2002,不分男女,苗栗縣,眼及淚腺,0.5,0.36
2002,不分男女,彰化縣,眼及淚腺,0.16,0.15
2002,不分男女,南投縣,眼及淚腺,0.14,0.18
2002,不分男女,雲林縣,眼及淚腺,0.67,0.67
2002,不分男女,嘉義縣,眼及淚腺,0.12,0.18
2002,不分男女,屏東縣,眼及淚腺,0.34,0.33
2002,不分男女,花蓮縣,眼及淚腺,0.33,0.28
2002,不分男女,台東縣,眼及淚腺,0.58,0.41
2002,男,全國,眼及淚腺,0.35,0.3
2002,男,台北市,眼及淚腺,0.2,0.23
2002,男,台中市,眼及淚腺,0.39,0.32
2002,男,台南市,眼及淚腺,0.38,0.32
2002,男,高雄市,眼及淚腺,0.23,0.14
2002,男,嘉義市,眼及淚腺,0.74,0.74
2002,男,新北市,眼及淚腺,0.26,0.22
2002,男,桃園縣,眼及淚腺,0.14,0.11
2002,男,新竹縣,眼及淚腺,0.38,0.42
2002,男,宜蘭縣,眼及淚腺,1.41,1.25
2002,男,苗栗縣,眼及淚腺,0.96,0.68
2002,男,彰化縣,眼及淚腺,0.18,0.15
2002,男,南投縣,眼及淚腺,0.29,0.35
2002,男,雲林縣,眼及淚腺,0.78,0.77
2002,男,嘉義縣,眼及淚腺,0.27,0.34
2002,男,屏東縣,眼及淚腺,0.67,0.64
2002,男,花蓮縣,眼及淚腺,0.66,0.54
2002,男,台東縣,眼及淚腺,1.11,0.77
2002,女,全國,眼及淚腺,0.13,0.13
2002,女,台北市,眼及淚腺,0.19,0.15
2002,女,台中市,眼及淚腺,0.46,0.4
2002,女,新竹市,眼及淚腺,0.44,0.54
2002,女,新北市,眼及淚腺,0.05,0.06
2002,女,桃園縣,眼及淚腺,0.21,0.23
2002,女,彰化縣,眼及淚腺,0.13,0.16
2002,女,雲林縣,眼及淚腺,0.55,0.57
2003,不分男女,全國,眼及淚腺,0.19,0.17
2003,不分男女,台北市,眼及淚腺,0.18,0.19
2003,不分男女,台中市,眼及淚腺,0.24,0.24
2003,不分男女,台南市,眼及淚腺,0.28,0.27
2003,不分男女,高雄市,眼及淚腺,0.21,0.15
2003,不分男女,基隆市,眼及淚腺,0.65,0.51
2003,不分男女,新北市,眼及淚腺,0.11,0.11
2003,不分男女,新竹縣,眼及淚腺,0.42,0.44
2003,不分男女,宜蘭縣,眼及淚腺,0.26,0.22
2003,不分男女,苗栗縣,眼及淚腺,0.38,0.36
2003,不分男女,彰化縣,眼及淚腺,0.17,0.15
2003,不分男女,南投縣,眼及淚腺,0.49,0.37
2003,不分男女,花蓮縣,眼及淚腺,0.68,0.85
2003,不分男女,台東縣,眼及淚腺,0.23,0.41
2003,男,全國,眼及淚腺,0.18,0.17
2003,男,台北市,眼及淚腺,0.36,0.39
2003,男,台中市,眼及淚腺,0.15,0.16
2003,男,高雄市,眼及淚腺,0.11,0.07
2003,男,基隆市,眼及淚腺,1.24,1
2003,男,新北市,眼及淚腺,0.12,0.11
2003,男,新竹縣,眼及淚腺,0.43,0.42
2003,男,宜蘭縣,眼及淚腺,0.49,0.42
2003,男,彰化縣,眼及淚腺,0.12,0.15
2003,男,南投縣,眼及淚腺,0.96,0.71
2003,男,花蓮縣,眼及淚腺,0.85,1.08
2003,男,台東縣,眼及淚腺,0.39,0.77
2003,女,全國,眼及淚腺,0.19,0.17
2003,女,台中市,眼及淚腺,0.34,0.32
2003,女,台南市,眼及淚腺,0.55,0.55
2003,女,高雄市,眼及淚腺,0.3,0.22
2003,女,新北市,眼及淚腺,0.09,0.11
2003,女,新竹縣,眼及淚腺,0.43,0.45
2003,女,苗栗縣,眼及淚腺,0.77,0.75
2003,女,彰化縣,眼及淚腺,0.23,0.16
2003,女,花蓮縣,眼及淚腺,0.51,0.6
2004,不分男女,全國,眼及淚腺,0.22,0.2
2004,不分男女,台北市,眼及淚腺,0.14,0.15
2004,不分男女,台中市,眼及淚腺,0.17,0.16
2004,不分男女,台南市,眼及淚腺,0.04,0.05
2004,不分男女,高雄市,眼及淚腺,0.24,0.22
2004,不分男女,新竹市,眼及淚腺,0.32,0.26
2004,不分男女,嘉義市,眼及淚腺,0.6,0.74
2004,不分男女,新北市,眼及淚腺,0.22,0.13
2004,不分男女,桃園縣,眼及淚腺,0.45,0.38
2004,不分男女,苗栗縣,眼及淚腺,0.37,0.36
2004,不分男女,彰化縣,眼及淚腺,0.4,0.38
2004,不分男女,南投縣,眼及淚腺,0.17,0.19
2004,不分男女,嘉義縣,眼及淚腺,0.32,0.54
2004,不分男女,屏東縣,眼及淚腺,0.3,0.22
2004,不分男女,澎湖縣,眼及淚腺,1.71,1.09
2004,不分男女,金門縣,眼及淚腺,1.32,1.55
2004,男,全國,眼及淚腺,0.27,0.25
2004,男,台北市,眼及淚腺,0.1,0.16
2004,男,台中市,眼及淚腺,0.34,0.31
2004,男,台南市,眼及淚腺,0.09,0.11
